aparcamiento entre_edificios escalera pasillo_abajo pasillo_DCCIA taller_imagen 
60 6
0.0173057444653451 0.024304227745910345 8.316008316008316E-4 0.002122015915119363 0.0021492170709241634 0.016400270734628 
0.019505136738532772 0.010367537709793925 0.004158004158004158 0.006896551724137931 0.00828983727356463 0.01837871609309106 
0.014643322239907395 0.01431909921393669 0.008731808731808732 0.027055702917771884 0.02302732575990175 0.01213099390847087 
0.014122413543626103 0.017463352453792224 0.02494802494802495 0.027586206896551724 0.01473748848633712 0.013224345290779402 
0.014701200983938649 0.02141491395793499 0.017463617463617465 0.010079575596816976 0.007675775253300584 0.01478627583693445 
0.017595138185501374 0.01635861482897812 0.006237006237006237 0.010079575596816976 0.00828983727356463 0.02066954756078513 
0.018202864997829547 0.017930741448905885 0.01995841995841996 0.01856763925729443 0.02302732575990175 0.02488676003540376 
0.01490377658804804 0.0165710643722116 0.043243243243243246 0.0259946949602122 0.027018728891618052 0.018795230905399075 
0.012704384314860368 0.023624389207563205 0.0079002079002079 0.013262599469496022 0.0184218606079214 0.018795230905399075 
0.020431196643032848 0.018058211174845976 0.0158004158004158 0.01856763925729443 0.01105311636475284 0.015254855000780965 
0.014585443495876139 0.012577012959422137 0.004573804573804574 0.014323607427055704 0.011360147374884864 0.01082938512000833 
0.019591954854579655 0.023709369024856597 0.010395010395010396 0.015915119363395226 0.01596561252686521 0.020929869318477637 
0.01661119953697005 0.010962396430847674 0.009147609147609148 0.015384615384615385 0.028860914952410194 0.014525954079241944 
0.017971350021704528 0.019120458891013385 0.002079002079002079 0.010610079575596816 0.004912496162112374 0.016816785546936015 
0.013051656779047894 0.018398130444019545 0.009147609147609148 0.029177718832891247 0.019957015658581517 0.007809652730775238 
0.013341050499204168 0.02426173783726365 0.05654885654885655 0.032360742705570295 0.04973902364138778 0.01114177122923934 
0.01690059325712632 0.016995963458678563 4.158004158004158E-4 0.008488063660477453 0.005833589192508443 0.01707710730462852 
0.018550137462017075 0.012619502868068833 0.0058212058212058215 0.009018567639257295 0.00552655818237642 0.018430780444629563 
0.016119230212704384 0.023029530486509454 0.013305613305613306 0.011671087533156498 0.01105311636475284 0.016192013328473993 
0.01004196208942266 0.023496919481623114 0.02993762993762994 0.03395225464190981 0.03960700030703101 0.015306919352319467 
0.016755896397048185 0.015211387295517315 0.0029106029106029108 0.008488063660477453 0.00368437212158428 0.025823918363096787 
0.017884531905657648 0.01491395793499044 0.006237006237006237 0.015384615384615385 0.004912496162112374 0.015463112406934971 
0.016119230212704384 0.008497981729339282 0.0079002079002079 0.010610079575596816 0.00828983727356463 0.014525954079241944 
0.02060483287512661 0.014276609305289994 0.002494802494802495 0.009018567639257295 0.004298434141848327 0.02368927995001822 
0.020489075387064102 0.013171871680475887 0.008316008316008316 0.01273209549071618 0.00644765121277249 0.019472067475399594 
0.018868470554188974 0.022562141491395793 0.006652806652806653 0.02440318302387268 0.013202333435677003 0.015306919352319467 
